cod_apli_prod,descri_cod_apli_prod,num_cta,fecha_creacion,fecha_ultimo_pago,vlr_original,vlr_pagado,vlr_pendiente_pago,cod_trn,descri_cod_trn,estado_recuperacion,tasa_recuperacion,dias_gestion,dias_desde_creacion,banda_antiguedad,flag_reciente,pagada_total,flag_inconsistencia_contable,flag_fecha_invertida,flag_pago_mayor_original
S,AHORRO,12970979980,2025-04-23,2025-08-25,10343.08,9222.26,1120.82,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.8916,124,201,91+,0,0,0,0,0
S,AHORRO,44408478571,2024-11-30,2025-01-09,618.77,618.77,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,40,345,91+,0,1,0,0,0
D,CORRIENTE,29335940537,2025-01-23,2025-05-27,2524.26,2116.73,407.53,497,PAGO SERVICIO ELECTRONICO,PAGO_PARCIAL,0.8386,124,291,91+,0,0,0,0,0
S,AHORRO,47096744736,2024-12-13,2025-07-30,2139.33,2139.33,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,229,332,91+,0,1,0,0,0
S,AHORRO,50487240483,2024-11-05,2025-06-13,5439.64,5439.64,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,220,370,91+,0,1,0,0,0
S,AHORRO,26496973560,2024-11-17,2025-10-05,3502.34,3502.34,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,322,358,91+,0,1,0,0,0
S,AHORRO,62492643890,2025-03-02,2025-09-22,1957.66,1957.66,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,204,253,91+,0,1,0,0,0
S,AHORRO,58165812458,2025-04-20,2025-07-18,1253.16,1253.16,0.0,2010,TRANSFERENCIA BANCA MOVIL,PAGADA_TOTAL,1.0,89,204,91+,0,1,0,0,0
S,AHORRO,58475748687,2024-12-13,2025-08-07,5276.72,0.0,5276.72,1517,COBRO SERVICIO TRANSPORTE,SIN_PAGO,0.0,,332,91+,0,0,0,0,0
S,AHORRO,78346758244,2024-12-07,2025-01-13,300.55,0.0,300.55,2106,COMISION TRANSFERENCIA EXTERNA B,SIN_PAGO,0.0,,338,91+,0,0,0,0,0
D,CORRIENTE,21707989947,2024-10-12,2025-08-11,973.16,0.0,973.16,2010,TRANSFERENCIA BANCA MOVIL,SIN_PAGO,0.0,,394,91+,0,0,0,0,0
S,AHORRO,72243604780,2025-01-02,2025-05-10,458.86,458.86,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,128,312,91+,0,1,0,0,0
S,AHORRO,99651719126,2025-05-06,2025-09-23,1234.49,1234.49,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,140,188,91+,0,1,0,0,0
S,AHORRO,65668137263,2025-03-05,2025-07-17,34616.95,34616.95,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,PAGADA_TOTAL,1.0,134,250,91+,0,1,0,0,0
S,AHORRO,96084401973,2025-05-23,2025-06-02,7070.58,7070.58,0.0,2107,CARGO FISCAL IVA TRASLADO,PAGADA_TOTAL,1.0,10,171,91+,0,1,0,0,0
S,AHORRO,34233992193,2025-04-15,2025-10-01,3227.13,2886.44,340.69,137,COMISION RETIRO CANAL A,PAGO_PARCIAL,0.8944,169,209,91+,0,0,0,0,0
S,AHORRO,20366315404,2025-05-22,2025-07-15,588.44,0.0,588.44,834,CARGO FISCAL TRANSACCIONAL,SIN_PAGO,0.0,,172,91+,0,0,0,0,0
S,AHORRO,18042294667,2025-05-20,2025-06-27,703.62,703.62,0.0,1726,TRANSFERENCIA CANAL QR,PAGADA_TOTAL,1.0,38,174,91+,0,1,0,0,0
S,AHORRO,64650299323,2025-04-14,2025-07-18,600.44,540.4,60.04,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.9,95,210,91+,0,0,0,0,0
S,AHORRO,40125015604,2025-01-12,2025-08-12,4868.34,4868.34,0.0,349,ABONO CREDITO MORA,PAGADA_TOTAL,1.0,212,302,91+,0,1,0,0,0
S,AHORRO,33720100334,2025-01-02,2025-07-24,1149.56,1149.56,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,203,312,91+,0,1,0,0,0
S,AHORRO,85955438449,2025-05-26,2025-07-17,1689.42,1689.42,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,52,168,91+,0,1,0,0,0
S,AHORRO,19854475200,2025-01-17,2025-03-12,157.9,142.11,15.79,1157,COMISION CONSULTA SALDO,PAGO_PARCIAL,0.9,54,297,91+,0,0,0,0,0
S,AHORRO,48227632139,2024-10-20,2025-04-20,1769.52,1769.52,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,182,386,91+,0,1,0,0,0
S,AHORRO,38729259112,2025-06-04,2025-07-20,13718.19,13718.19,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,46,159,91+,0,1,0,0,0
S,AHORRO,72981754643,2025-04-20,2025-08-19,662.21,662.21,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,PAGADA_TOTAL,1.0,121,204,91+,0,1,0,0,0
S,AHORRO,12844959102,2025-06-05,2025-08-20,1763.71,1763.71,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,PAGADA_TOTAL,1.0,76,158,91+,0,1,0,0,0
S,AHORRO,84054830022,2025-04-20,2025-09-02,11009.58,11009.58,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,PAGADA_TOTAL,1.0,135,204,91+,0,1,0,0,0
S,AHORRO,99702646715,2025-04-09,2025-06-29,1802.11,1802.11,0.0,70,TRANSFERENCIA BILLETERA DIGITAL,PAGADA_TOTAL,1.0,81,215,91+,0,1,0,0,0
S,AHORRO,64365622587,2025-07-02,2025-10-05,668.81,668.81,0.0,1388,COMISION EXPEDICION DOCUMENTO,PAGADA_TOTAL,1.0,95,131,91+,0,1,0,0,0
S,AHORRO,91261122326,2025-01-31,2025-04-07,2624.55,2624.55,0.0,798,PAGO SEGURO FINANCIERO,PAGADA_TOTAL,1.0,66,283,91+,0,1,0,0,0
D,CORRIENTE,16136237208,2025-01-11,2025-03-17,7628.38,7628.38,0.0,87,CARGO FISCAL IVA COMISION B,PAGADA_TOTAL,1.0,65,303,91+,0,1,0,0,0
S,AHORRO,74171185135,2024-11-17,2025-05-12,13342.65,12008.39,1334.26,1517,COBRO SERVICIO TRANSPORTE,PAGO_PARCIAL,0.9,176,358,91+,0,0,0,0,0
S,AHORRO,92728655113,2024-10-12,2025-06-19,809.07,809.07,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,250,394,91+,0,1,0,0,0
S,AHORRO,21313151242,2025-03-19,2025-06-15,1129.28,1129.28,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,PAGADA_TOTAL,1.0,88,236,91+,0,1,0,0,0
S,AHORRO,80441215192,2025-03-31,2025-09-27,3680.91,3680.91,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,180,224,91+,0,1,0,0,0
S,AHORRO,41465578450,2025-03-16,2025-06-27,468.67,468.67,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,103,239,91+,0,1,0,0,0
S,AHORRO,24847600239,2024-11-06,2025-06-16,3397.11,3397.11,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,222,369,91+,0,1,0,0,0
S,AHORRO,16101240150,2025-01-02,2025-08-30,1582.69,1582.69,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,240,312,91+,0,1,0,0,0
S,AHORRO,98022951861,2025-01-23,2025-06-19,763.23,686.91,76.32,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.9,147,291,91+,0,0,0,0,0
S,AHORRO,84665082165,2024-12-30,2025-06-28,349.68,349.68,0.0,1833,CARGO FISCAL IVA B,PAGADA_TOTAL,1.0,180,315,91+,0,1,0,0,0
S,AHORRO,76742424550,2024-12-13,2025-05-19,3055.25,3055.25,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,157,332,91+,0,1,0,0,0
S,AHORRO,64291502533,2025-06-10,2025-08-02,847.68,847.68,0.0,627,TRANSFERENCIA BILLETERA A,PAGADA_TOTAL,1.0,53,153,91+,0,1,0,0,0
S,AHORRO,35504930795,2025-04-27,2025-10-10,5089.69,0.0,5089.69,2106,COMISION TRANSFERENCIA EXTERNA B,SIN_PAGO,0.0,,197,91+,0,0,0,0,0
S,AHORRO,52223933829,2025-06-05,2025-08-17,4738.65,4738.65,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,73,158,91+,0,1,0,0,0
S,AHORRO,22925905709,2024-12-11,2025-06-07,385.91,385.91,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,178,334,91+,0,1,0,0,0
S,AHORRO,14031925170,2025-03-13,2025-03-22,1755.05,1755.05,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,9,242,91+,0,1,0,0,0
S,AHORRO,75360386010,2024-12-04,2025-02-15,367.81,367.81,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,73,341,91+,0,1,0,0,0
S,AHORRO,52792982368,2024-12-23,2025-06-07,11600.93,11600.93,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,166,322,91+,0,1,0,0,0
S,AHORRO,92536242287,2025-01-29,2025-08-08,2088.4,2088.4,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,191,285,91+,0,1,0,0,0
S,AHORRO,27059026864,2025-01-02,2025-04-08,927.42,927.42,0.0,137,COMISION RETIRO CANAL A,PAGADA_TOTAL,1.0,96,312,91+,0,1,0,0,0
S,AHORRO,70870258790,2025-01-11,2025-06-14,3012.3,3012.3,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,154,303,91+,0,1,0,0,0
S,AHORRO,43052963068,2025-03-03,2025-09-22,23992.6,23992.6,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,203,252,91+,0,1,0,0,0
S,AHORRO,46849451870,2025-06-19,2025-07-27,3458.4,3458.4,0.0,349,ABONO CREDITO MORA,PAGADA_TOTAL,1.0,38,144,91+,0,1,0,0,0
S,AHORRO,99795429791,2024-10-14,2025-08-26,12707.91,12707.91,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,316,392,91+,0,1,0,0,0
S,AHORRO,26097751232,2024-12-29,2025-08-24,1408.57,1408.57,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,238,316,91+,0,1,0,0,0
S,AHORRO,33952091735,2025-04-19,2025-07-28,2614.83,2614.83,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,PAGADA_TOTAL,1.0,100,205,91+,0,1,0,0,0
S,AHORRO,68122370165,2025-01-10,2025-09-03,17027.72,17027.72,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,236,304,91+,0,1,0,0,0
S,AHORRO,77553835953,2025-05-21,2025-07-30,1612.9,1612.9,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,70,173,91+,0,1,0,0,0
S,AHORRO,69598808505,2024-10-16,2025-01-22,36142.98,0.0,36142.98,497,PAGO SERVICIO ELECTRONICO,SIN_PAGO,0.0,,390,91+,0,0,0,0,0
S,AHORRO,52484589681,2025-06-04,2025-07-24,1065.21,958.69,106.52,574,COMISION RETIRO INTERNACIONAL,PAGO_PARCIAL,0.9,50,159,91+,0,0,0,0,0
S,AHORRO,10690574584,2025-06-29,2025-08-30,3267.62,3267.62,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,62,134,91+,0,1,0,0,0
S,AHORRO,14930621476,2024-11-24,2025-03-20,8449.47,8449.47,0.0,2287,RETIRO CANAL B,PAGADA_TOTAL,1.0,116,351,91+,0,1,0,0,0
S,AHORRO,96236235704,2024-12-27,2025-02-19,462.52,462.52,0.0,627,TRANSFERENCIA BILLETERA A,PAGADA_TOTAL,1.0,54,318,91+,0,1,0,0,0
S,AHORRO,13819893242,2025-01-02,2025-04-14,3408.66,3408.66,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,PAGADA_TOTAL,1.0,102,312,91+,0,1,0,0,0
S,AHORRO,42662685693,2025-05-28,2025-09-30,298.94,298.94,0.0,1157,COMISION CONSULTA SALDO,PAGADA_TOTAL,1.0,125,166,91+,0,1,0,0,0
S,AHORRO,36702095625,2024-11-30,2025-07-09,1061.28,1061.28,0.0,87,CARGO FISCAL IVA COMISION B,PAGADA_TOTAL,1.0,221,345,91+,0,1,0,0,0
S,AHORRO,15862994457,2025-01-07,2025-02-21,7065.7,7065.7,0.0,627,TRANSFERENCIA BILLETERA A,PAGADA_TOTAL,1.0,45,307,91+,0,1,0,0,0
S,AHORRO,89991571866,2025-03-05,2025-06-15,4851.25,4851.25,0.0,2107,CARGO FISCAL IVA TRASLADO,PAGADA_TOTAL,1.0,102,250,91+,0,1,0,0,0
S,AHORRO,54070684637,2025-02-24,2025-07-22,25857.92,0.0,25857.92,301,PAGO TARJETA CREDITO B,SIN_PAGO,0.0,,259,91+,0,0,0,0,0
S,AHORRO,94384051142,2025-04-03,2025-07-18,6826.61,6826.61,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,106,221,91+,0,1,0,0,0
S,AHORRO,51619532144,2024-11-11,2025-02-10,1388.65,1388.65,0.0,627,TRANSFERENCIA BILLETERA A,PAGADA_TOTAL,1.0,91,364,91+,0,1,0,0,0
S,AHORRO,52472459682,2024-11-05,2025-02-20,218.45,218.45,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,107,370,91+,0,1,0,0,0
S,AHORRO,79896907551,2025-02-02,2025-08-25,1170.77,1053.69,117.08,176,COMISION RETIRO CORRESPONSAL B,PAGO_PARCIAL,0.9,204,281,91+,0,0,0,0,0
S,AHORRO,72554706891,2025-07-03,2025-08-24,14672.13,14672.13,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,52,130,91+,0,1,0,0,0
S,AHORRO,48976901807,2025-05-30,2025-08-07,28419.69,28419.69,0.0,1705,TRANSFERENCIA BOTON DIGITAL,PAGADA_TOTAL,1.0,69,164,91+,0,1,0,0,0
S,AHORRO,29599525291,2025-03-24,2025-03-30,5493.7,4944.33,549.37,137,COMISION RETIRO CANAL A,PAGO_PARCIAL,0.9,6,231,91+,0,0,0,0,0
S,AHORRO,65680958485,2024-10-26,2025-09-05,12780.25,12780.25,0.0,1705,TRANSFERENCIA BOTON DIGITAL,PAGADA_TOTAL,1.0,314,380,91+,0,1,0,0,0
S,AHORRO,53359148966,2025-05-26,2025-06-18,9503.68,8553.31,950.37,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.9,23,168,91+,0,0,0,0,0
S,AHORRO,91027085913,2024-12-21,2025-06-19,4575.93,4575.93,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,180,324,91+,0,1,0,0,0
S,AHORRO,68665823454,2025-06-12,2025-08-08,374.06,374.06,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,PAGADA_TOTAL,1.0,57,151,91+,0,1,0,0,0
S,AHORRO,56129235577,2025-02-17,2025-09-24,14940.44,14940.44,0.0,87,CARGO FISCAL IVA COMISION B,PAGADA_TOTAL,1.0,219,266,91+,0,1,0,0,0
S,AHORRO,95788829108,2024-12-16,2025-04-25,871.64,871.64,0.0,137,COMISION RETIRO CANAL A,PAGADA_TOTAL,1.0,130,329,91+,0,1,0,0,0
S,AHORRO,69970122168,2025-05-25,2025-06-23,432.53,432.53,0.0,795,PAGO AUTOMATICO TARJETA B,PAGADA_TOTAL,1.0,29,169,91+,0,1,0,0,0
S,AHORRO,11267614359,2025-02-01,2025-03-19,226.7,226.7,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,46,282,91+,0,1,0,0,0
S,AHORRO,76797841218,2025-01-01,2025-01-15,5157.67,5157.67,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,14,313,91+,0,1,0,0,0
S,AHORRO,67275623314,2025-02-01,2025-05-14,10758.58,10758.58,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,102,282,91+,0,1,0,0,0
S,AHORRO,59353749304,2025-01-31,2025-07-16,475.42,149.34,326.08,333,CARGO FISCAL IVA A,PAGO_PARCIAL,0.3141,166,283,91+,0,0,0,0,0
S,AHORRO,53405307950,2025-01-22,2025-09-15,3923.61,3923.61,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,236,292,91+,0,1,0,0,0
S,AHORRO,56015051765,2025-04-10,2025-08-14,6227.48,6227.48,0.0,1288,COMPRA ESTABLECIMIENTO A,PAGADA_TOTAL,1.0,126,214,91+,0,1,0,0,0
S,AHORRO,93633232549,2025-04-26,2025-05-17,6513.5,6513.5,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,21,198,91+,0,1,0,0,0
S,AHORRO,37771171749,2025-04-13,2025-06-30,4096.18,4096.18,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,78,211,91+,0,1,0,0,0
S,AHORRO,62065002101,2025-04-06,2025-04-18,2485.9,0.0,2485.9,834,CARGO FISCAL TRANSACCIONAL,SIN_PAGO,0.0,,218,91+,0,0,0,0,0
S,AHORRO,13691381368,2025-07-05,2025-09-18,2207.98,1987.18,220.8,627,TRANSFERENCIA BILLETERA A,PAGO_PARCIAL,0.9,75,128,91+,0,0,0,0,0
S,AHORRO,60268401307,2024-10-22,2025-02-01,502.81,502.81,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,102,384,91+,0,1,0,0,0
S,AHORRO,22623631007,2025-05-25,2025-05-28,2646.69,2646.69,0.0,462,DEBITO TRANSACCION RECHAZADA,PAGADA_TOTAL,1.0,3,169,91+,0,1,0,0,0
S,AHORRO,20404781756,2024-10-22,2024-12-31,5114.92,5114.92,0.0,1249,CARGO MORA TARJETA B,PAGADA_TOTAL,1.0,70,384,91+,0,1,0,0,0
S,AHORRO,28599223641,2025-02-09,2025-03-05,354.71,354.71,0.0,137,COMISION RETIRO CANAL A,PAGADA_TOTAL,1.0,24,274,91+,0,1,0,0,0
S,AHORRO,50919144149,2025-06-18,2025-09-08,17509.18,17509.18,0.0,627,TRANSFERENCIA BILLETERA A,PAGADA_TOTAL,1.0,82,145,91+,0,1,0,0,0
S,AHORRO,84868521385,2024-12-29,2025-01-15,2686.15,2686.15,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,17,316,91+,0,1,0,0,0
S,AHORRO,17100367719,2025-04-09,2025-10-07,8070.48,8070.48,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,181,215,91+,0,1,0,0,0
S,AHORRO,13850290240,2025-07-12,2025-09-04,1802.54,1802.54,0.0,2133,RETIRO CIERRE CUENTA A,PAGADA_TOTAL,1.0,54,121,91+,0,1,0,0,0
S,AHORRO,10601583388,2025-07-04,2025-09-24,12371.44,12371.44,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,82,129,91+,0,1,0,0,0
S,AHORRO,53199725539,2025-01-21,2025-05-28,3368.84,3368.84,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,127,293,91+,0,1,0,0,0
S,AHORRO,82061193504,2025-01-08,2025-07-17,47.06,47.06,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,190,306,91+,0,1,0,0,0
S,AHORRO,61431694943,2024-12-11,2025-02-24,8329.63,8329.63,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,75,334,91+,0,1,0,0,0
S,AHORRO,34027935927,2024-11-17,2025-01-05,847.44,847.44,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,49,358,91+,0,1,0,0,0
S,AHORRO,46097019292,2025-03-10,2025-06-10,3355.12,3355.12,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,92,245,91+,0,1,0,0,0
S,AHORRO,33286059120,2024-12-24,2025-03-19,3118.47,3118.47,0.0,333,CARGO FISCAL IVA A,PAGADA_TOTAL,1.0,85,321,91+,0,1,0,0,0
S,AHORRO,59616951512,2025-03-18,2025-09-27,2068.96,2068.96,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,193,237,91+,0,1,0,0,0
S,AHORRO,77171825012,2025-06-30,2025-07-04,267.76,240.98,26.78,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.9,4,133,91+,0,0,0,0,0
S,AHORRO,20353739575,2025-02-07,2025-02-20,11561.64,11561.64,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,13,276,91+,0,1,0,0,0
S,AHORRO,58372846457,2025-03-03,2025-04-25,330.66,330.66,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,53,252,91+,0,1,0,0,0
S,AHORRO,26922002873,2024-12-11,2025-08-02,51.75,51.75,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,234,334,91+,0,1,0,0,0
S,AHORRO,74130268119,2025-05-09,2025-07-01,1329.39,1329.39,0.0,2262,RETIRO CIERRE CUENTA B,PAGADA_TOTAL,1.0,53,185,91+,0,1,0,0,0
S,AHORRO,45167976689,2025-03-07,2025-06-17,5488.47,0.0,5488.47,834,CARGO FISCAL TRANSACCIONAL,SIN_PAGO,0.0,,248,91+,0,0,0,0,0
S,AHORRO,42609136644,2025-06-03,2025-08-17,1190.55,1190.55,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,75,160,91+,0,1,0,0,0
S,AHORRO,50654160422,2024-10-11,2025-08-09,38438.71,38438.71,0.0,627,TRANSFERENCIA BILLETERA A,PAGADA_TOTAL,1.0,302,395,91+,0,1,0,0,0
S,AHORRO,47684781018,2025-02-05,2025-09-13,10340.89,10340.89,0.0,627,TRANSFERENCIA BILLETERA A,PAGADA_TOTAL,1.0,220,278,91+,0,1,0,0,0
S,AHORRO,46100973256,2025-02-19,2025-02-25,3023.38,3023.38,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,6,264,91+,0,1,0,0,0
S,AHORRO,84236203303,2025-02-06,2025-05-03,34611.52,0.0,34611.52,834,CARGO FISCAL TRANSACCIONAL,SIN_PAGO,0.0,,277,91+,0,0,0,0,0
S,AHORRO,48587736751,2025-03-14,2025-07-21,3636.54,3636.54,0.0,176,COMISION RETIRO CORRESPONSAL B,PAGADA_TOTAL,1.0,129,241,91+,0,1,0,0,0
S,AHORRO,71444836883,2025-06-04,2025-07-12,3222.59,3222.59,0.0,574,COMISION RETIRO INTERNACIONAL,PAGADA_TOTAL,1.0,38,159,91+,0,1,0,0,0
S,AHORRO,25904864041,2025-04-03,2025-07-10,1499.61,1499.61,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,98,221,91+,0,1,0,0,0
S,AHORRO,83388493654,2025-07-04,2025-08-23,17452.91,17452.91,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,50,129,91+,0,1,0,0,0
D,CORRIENTE,17935666449,2024-12-26,2025-04-22,317.52,317.52,0.0,1049,TRASLADO INTERBANCOS VIRTUAL,PAGADA_TOTAL,1.0,117,319,91+,0,1,0,0,0
S,AHORRO,92468563984,2024-11-12,2025-06-08,5256.07,4730.46,525.61,323,PAGO CUENTAS CANAL VIRTUAL,PAGO_PARCIAL,0.9,208,363,91+,0,0,0,0,0
S,AHORRO,23781883457,2025-01-04,2025-04-17,6404.24,0.0,6404.24,2107,CARGO FISCAL IVA TRASLADO,SIN_PAGO,0.0,,310,91+,0,0,0,0,0
S,AHORRO,32265029815,2025-02-17,2025-08-12,1518.95,1518.95,0.0,2107,CARGO FISCAL IVA TRASLADO,PAGADA_TOTAL,1.0,176,266,91+,0,1,0,0,0
S,AHORRO,82311788915,2025-02-17,2025-08-29,3159.74,3159.74,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,193,266,91+,0,1,0,0,0
S,AHORRO,69427407019,2025-03-27,2025-08-05,2912.66,2912.66,0.0,497,PAGO SERVICIO ELECTRONICO,PAGADA_TOTAL,1.0,131,228,91+,0,1,0,0,0
S,AHORRO,67872470568,2025-06-12,2025-08-10,6017.25,6017.25,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,59,151,91+,0,1,0,0,0
S,AHORRO,72297896625,2025-03-23,2025-04-19,1904.32,1713.89,190.43,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.9,27,232,91+,0,0,0,0,0
S,AHORRO,94823341764,2024-12-06,2024-12-29,2495.02,2495.02,0.0,2107,CARGO FISCAL IVA TRASLADO,PAGADA_TOTAL,1.0,23,339,91+,0,1,0,0,0
S,AHORRO,89654049928,2024-11-29,2025-01-06,212.14,212.14,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,38,346,91+,0,1,0,0,0
S,AHORRO,35908093316,2025-03-19,2025-08-14,37685.95,37685.95,0.0,834,CARGO FISCAL TRANSACCIONAL,PAGADA_TOTAL,1.0,148,236,91+,0,1,0,0,0
S,AHORRO,35766287279,2025-03-04,2025-05-16,575.08,575.08,0.0,2107,CARGO FISCAL IVA TRASLADO,PAGADA_TOTAL,1.0,73,251,91+,0,1,0,0,0
S,AHORRO,19654197650,2025-06-08,2025-09-04,40587.7,36528.93,4058.77,834,CARGO FISCAL TRANSACCIONAL,PAGO_PARCIAL,0.9,88,155,91+,0,0,0,0,0
S,AHORRO,27917055214,2025-05-04,2025-08-08,565.12,565.12,0.0,627,TRANSFERENCIA BILLETERA A,PAGADA_TOTAL,1.0,96,190,91+,0,1,0,0,0
S,AHORRO,25888771074,2024-12-08,2025-01-01,14841.51,14841.51,0.0,2107,CARGO FISCAL IVA TRASLADO,PAGADA_TOTAL,1.0,24,337,91+,0,1,0,0,0
S,AHORRO,63124073066,2025-06-11,2025-09-04,9349.39,0.0,9349.39,1517,COBRO SERVICIO TRANSPORTE,SIN_PAGO,0.0,,152,91+,0,0,0,0,0
S,AHORRO,32823227626,2025-06-11,2025-09-15,1376.1,1376.1,0.0,87,CARGO FISCAL IVA COMISION B,PAGADA_TOTAL,1.0,96,152,91+,0,1,0,0,0
S,AHORRO,33875582875,2025-05-03,2025-07-13,7029.4,7029.4,0.0,87,CARGO FISCAL IVA COMISION B,PAGADA_TOTAL,1.0,71,191,91+,0,1,0,0,0
S,AHORRO,31203722771,2025-04-30,2025-09-22,9374.59,9374.59,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,145,194,91+,0,1,0,0,0
S,AHORRO,49078791262,2025-01-29,2025-08-30,657.48,657.48,0.0,1517,COBRO SERVICIO TRANSPORTE,PAGADA_TOTAL,1.0,213,285,91+,0,1,0,0,0
